,time,virusb,bacteriab,grazerb
235,2.3529411764705883,67485330.0056079,269905.47741571465,267.8090612967952
236,2.362953692115144,67554335.77370799,270631.52315916395,268.5511301082746
237,2.3729662077596996,67621912.81651998,271355.5573369814,269.2911271275904
238,2.382978723404255,67688071.11213619,272077.56402668095,270.0290366029438
239,2.3929912390488113,67752820.61966382,272797.52762676525,270.7648427454202
240,2.403003754693367,67816171.27278627,273515.432867534,271.4985296723136
241,2.4130162703379225,67878133.05493426,274231.2646518126,272.2300819044537
242,2.423028785982478,67938716.00108148,274945.0080507381,272.95948448284753
243,2.433041301627034,67997930.15785521,275656.6483847717,273.6867227076356
244,2.4430538172715894,68055785.5870935,276366.1712146988,274.4117822079657
245,2.453066332916145,68112292.373994,277073.56231897214,275.13464879061905
246,2.463078848560701,68167460.62161095,277778.8076968274,275.85530804247594
247,2.4730913642052568,68221300.45066205,278481.8935736486,276.5737457811287
248,2.4831038798498124,68273821.99938305,279182.8064048692,277.2899484258885
249,2.493116395494368,68325035.42104687,279881.5328732118,278.00390266853583
250,2.5031289111389237,68374950.88314672,280578.0598891036,278.7155955227527
251,2.5131414267834793,68423578.56473276,281272.3745861598,279.4250138415229
252,2.523153942428035,68470928.65646982,281964.464326471,280.1321448194041
253,2.533166458072591,68517011.3589991,282654.31669056235,280.83697598665697
254,2.5431789737171466,68561836.88317145,283341.9195268544,281.53949509600506
255,2.5531914893617023,68605415.44595008,284027.2608890439,282.23969009485694
256,2.563204005006258,68647757.27087228,284710.3290413313,282.93754915159883
257,2.5732165206508135,68688872.58601752,285391.11246912106,283.6330606623267
258,2.583229036295369,68728771.62450975,286069.5999137072,284.32621330051745
259,2.593241551939925,68767464.62063344,286745.78029505507,285.01699590891616
260,2.603254067584481,68804961.8124141,287419.6429701929,285.7053977701969
261,2.6132665832290365,68841273.4357414,288091.17690173653,286.3914077690172
262,2.623279098873592,68876409.72815682,288760.3721535501,287.07501590488437
263,2.6332916145181477,68910380.92160255,289427.21840466216,287.7562117917094
264,2.6433041301627034,68943197.24462008,290091.7057768962,288.4349854948984
265,2.653316645807259,68974868.92719603,290753.8245553866,289.11132724423163
266,2.6633291614518146,69005406.19813798,291413.56532754557,289.785227576673
267,2.6733416770963707,69034819.26783241,292070.91882028716,290.4566771733814
268,2.6833541927409263,69063118.33729564,292725.8759854742,291.12566694526936
269,2.693366708385482,69090313.60879982,293378.42810023297,291.7921881334485
270,2.7033792240300376,69116415.27873623,294028.5666997982,292.45623224187784
271,2.7133917396745932,69141433.51805727,294676.2834001061,293.1177908561323
272,2.723404255319149,69165378.48719357,295321.5700331058,293.77685578163073
273,2.7334167709637045,69188260.34236018,295964.41870396066,294.43341910207096
274,2.7434292866082606,69210089.22890027,296604.8217405114,295.0874731276507
275,2.753441802252816,69230875.26214567,297242.7716821048,295.73901038114707
276,2.763454317897372,69250628.54564331,297878.26129023207,296.3880236111732
277,2.7734668335419275,69269359.17314614,298511.2835496904,297.03450579362624
278,2.783479349186483,69287077.22703288,299141.83166808845,297.6784501303618
279,2.7934918648310387,69303792.73846425,299769.89904567925,298.31985002306243
280,2.8035043804755944,69319515.7483111,300395.47932149086,298.95869911319755
281,2.8135168961201504,69334256.26960027,301018.56634489266,299.5949912573934
282,2.823529411764706,69348024.29342267,301639.15417857765,300.2287205290661
283,2.8335419274092617,69360829.76046242,302257.23706973525,300.85988118881943
284,2.8435544430538173,69372682.60901716,302872.80949939997,301.48846773546734
285,2.853566958698373,69383592.75963962,303485.86616702576,302.11447489025255
286,2.8635794743429286,69393570.10939819,304096.4019848905,302.73789759120405
287,2.873591989987484,69402624.53067192,304704.4120771359,303.35873099227393
288,2.8836045056320403,69410765.86994593,305309.8917788063,303.97697046247475
289,2.893617021276596,69418003.94660626,305912.83663488866,304.5926115850162
290,2.9036295369211516,69424348.55173528,306513.24239935173,305.2056501564425
291,2.913642052565707,69429809.4469067,307111.1050341853,305.8160821857696
292,2.923654568210263,69434396.35279743,307706.42067385354,306.4239038582613
293,2.9336670838548184,69438118.94830953,308299.1856254444,307.0291115357021
294,2.943679599499374,69440986.88866489,308889.3964332571,307.6317018225485
295,2.95369211514393,69443009.79322705,309477.0498405718,308.2316715269629
296,2.963704630788486,69444197.24410911,310062.14278805355,308.8290176593005
297,2.9737171464330414,69444558.78486978,310644.6724124549,309.4237374309024
298,2.983729662077597,69444103.91920924,311224.63604531816,310.0158282528878
299,2.9937421777221527,69442842.10966522,311802.0312116779,310.6052877349467
300,3.0037546933667083,69440782.77630873,312376.8556287635,311.1921136841325
301,3.0137672090112644,69437935.29751746,312949.10720483423,311.7763041004091
302,3.02377972465582,69434309.05671112,313518.78404094867,312.3578571003889
303,3.0337922403003756,69429913.43828768,314085.8844294913,312.9367709204371
304,3.0438047559449313,69424757.77692032,314650.4068487866,313.5130440262591
305,3.053817271589487,69418851.2919078,315212.3499561412,314.08667526805016
306,3.0638297872340425,69412203.1592817,315771.7125924073,314.65766371829386
307,3.073842302878598,69404822.55580749,316328.4937840481,315.2260085476322
308,3.0838548185231542,69396718.61793242,316882.69273839484,315.79170912957244
309,3.09386733416771,69387900.43090847,317434.3088399111,316.35476493395583
310,3.1038798498122655,69378377.03064209,317983.3416482324,316.9151754570178
311,3.113892365456821,69368157.41261825,318529.7908988828,317.4729403424319
312,3.1239048811013768,69357250.5288251,319073.6565043451,318.0280596939376
313,3.1339173967459324,69345665.28630197,319614.9385496547,318.5805338321177
314,3.143929912390488,69333410.54744314,320153.6372925356,319.13036321972305
315,3.153942428035044,69320495.1278793,320689.7531573458,319.677548530435
316,3.1639549436795997,69306927.7973375,321223.2867371101,320.2220905095845
317,3.1739674593241554,69292717.27773085,321754.23878614086,320.7639896526253
318,3.183979974968711,69277872.24465455,322282.61022739025,321.3032470465856
319,3.1939924906132666,69262401.32634717,322808.4021479448,321.8398640630354
320,3.2040050062578223,69246313.10262805,323331.6157945834,322.3738421136126
321,3.214017521902378,69229616.10927062,323852.2525568031,322.90518264843536
322,3.224030037546934,69212318.81413318,324370.3140437839,323.43388738907805
323,3.2340425531914896,69194429.66066925,324885.80194088095,323.95995818389235
324,3.244055068836045,69175957.02724925,325398.7181371892,324.483397084455
325,3.254067584480601,69156909.2476616,325909.06465622335,325.00420626008315
326,3.2640801001251565,69137294.61064038,326416.84365625813,325.52238799598064
327,3.274092615769712,69117121.33918206,326922.0574885649,326.03794479032854
328,3.2841051314142677,69096397.62636036,327424.70859073073,326.5508792312739
329,3.294117647058824,69075131.58943032,327924.7996160209,327.06119413111486
330,3.3041301627033794,69053331.29283969,328422.3333614716,327.5688924443232
331,3.314142678347935,69031004.74099717,328917.3127892215,328.0739772904243
332,3.3241551939924907,69008159.98221901,329409.7407400767,328.5764516674293
333,3.3341677096370463,68984804.8934088,329899.6205116241,329.07631903400056
334,3.344180225281602,68960947.32254295,330386.9554785366,329.5735829265391
335,3.3541927409261576,68936595.15566021,330871.74891177943,330.06824677727985
336,3.3642052565707137,68911756.0810855,331354.00458347285,330.56031452859867
