,time,virusc,bacteriac,grazerc
364,3.644555694618273,47980768.47548296,422853.283423013,423.7579148097709
365,3.6545682102628287,48026503.15421267,422677.0545666128,423.5784829148917
366,3.6645807259073844,48071976.016627274,422502.4161459474,423.4006717113799
367,3.67459324155194,48117188.32084855,422329.3527118569,423.2244654450915
368,3.6846057571964956,48162141.32079724,422157.8489320546,423.04984848110786
369,3.6946182728410513,48206836.2660292,421987.88955346064,422.87680526530204
370,3.704630788485607,48251274.40237844,421819.45954592625,422.7053204709921
371,3.714643304130163,48295456.971692085,421652.54404184246,422.5353789373186
372,3.7246558197747186,48339385.21182189,421487.12833341566,422.3669656664656
373,3.7346683354192742,48383060.35661577,421323.1978699441,422.2000658208808
374,3.74468085106383,48426483.6364211,421160.73837326345,422.03466484106286
375,3.7546933667083855,48469656.277396336,420999.735678032,421.87074828260694
376,3.764705882352941,48512579.50110428,420840.17563706473,421.70830171961984
377,3.7747183979974968,48555254.525441416,420682.0443351333,421.54731096285417
378,3.784730913642053,48597682.56427659,420525.3280047853,421.38776197382134
379,3.7947434292866085,48639864.8274436,420370.0130238514,421.22964086224744
380,3.804755944931164,48681802.52073364,420216.0859129514,421.0729338835288
381,3.8147684605757197,48723496.84588788,420063.5333330011,420.9176274361879
382,3.8247809762202754,48764949.00148992,419912.3422120892,420.7637081913111
383,3.834793491864831,48806160.18212177,419762.4996227251,420.61116296731797
384,3.844806007509387,48847131.57676362,419613.9925504056,420.4599784938566
385,3.8548185231539427,48887864.37118888,419466.8082364644,420.3101417615727
386,3.8648310387984983,48928359.747122176,419320.93405562756,420.1616398971933
387,3.874843554443054,48968618.882234,419176.35751381924,420.01446016128756
388,3.8848560700876096,49008642.950135276,419033.0662459671,419.8685899460277
389,3.894868585732165,49048433.12037196,418891.04801380815,419.72401677294994
390,3.904881101376721,49087990.55903072,418750.2908064709,419.5807283955914
391,3.914893617021277,49127316.42850442,418610.78279974504,419.4387127579277
392,3.9249061326658325,49166411.88556314,418472.51203035994,419.2979576619991
393,3.934918648310388,49205278.083690815,418335.4667877024,419.1584511676288
394,3.944931163954944,49243916.1723113,418199.63548235974,419.0201814582815
395,3.9549436795994994,49282327.29678471,418065.0066442148,418.88313683911923
396,3.964956195244055,49320512.598403685,417931.5689205409,418.7473057350578
397,3.9749687108886107,49358473.21438977,417799.31107409706,418.612676688823
398,3.9849812265331668,49396210.2782576,417668.2220449395,418.47923842402395
399,3.9949937421777224,49433724.919976406,417538.2909771275,418.34697987240344
400,4.005006257822278,49471018.2640551,417409.5068858063,418.21588983412767
401,4.015018773466833,49508091.431584276,417281.85900959146,418.0859573373616
402,4.025031289111389,49544945.53958919,417155.3366972551,417.9571715226426
403,4.035043804755945,49581581.701027445,417029.9294060479,417.82952164116875
404,4.045056320400501,49618001.02478661,416905.62670002185,417.702997053087
405,4.055068836045057,49654204.61568184,416782.4182483525,417.57758722578154
406,4.065081351689612,49690193.574715704,416660.2938603154,417.4532817695581
407,4.075093867334168,49725968.99954831,416539.24354967556,417.3300705033359
408,4.085106382978723,49761531.98225158,416419.2572193542,417.2079431329324
409,4.095118898623279,49796883.611508384,416300.3249675514,417.08688956338165
410,4.105131414267835,49832024.97194051,416182.43699244055,416.96689980169907
411,4.11514392991239,49866957.144107535,416065.58359066676,416.8479639553497
412,4.1251564455569465,49901681.20450576,415949.7551558455,416.73007223071625
413,4.135168961201502,49936198.225567035,415834.94217706105,416.6132149315669
414,4.145181476846058,49970509.275843084,415721.1352592497,416.4973824798521
415,4.155193992490613,50004615.42082702,415608.32521884405,416.382565513292
416,4.165206508135169,50038517.72015256,415496.5027516811,416.2687545465388
417,4.175219023779725,50072217.230173364,415385.65873620135,416.15594028053437
418,4.18523153942428,50105715.00319764,415275.78414169996,416.04411350889757
419,4.195244055068836,50139012.0874884,415166.8700269834,415.9332651165537
420,4.2052565707133915,50172109.527263634,415058.9075390259,415.8233860783635
421,4.215269086357948,50205008.36269661,414951.88791162625,415.71446745775273
422,4.225281602002503,50237709.63004232,414845.8024781824,415.60650041974776
423,4.235294117647059,50270214.36306968,414740.64283042797,415.4994763929594
424,4.245306633291615,50302523.58886757,414636.4003482035,415.39338658973617
425,4.25531914893617,50334638.33161831,414533.0666199445,415.28822243525264
426,4.265331664580726,50366559.611481845,414430.6333165645,415.18397543881343
427,4.275344180225281,50398288.44459697,414329.09219022654,415.08063719259974
428,4.2853566958698375,50429825.84308261,414228.4350731154,414.9781993704163
429,4.2953692115143935,50461172.81503904,414128.65387620934,414.87665372643795
430,4.305381727158949,50492330.36454921,414029.74058805156,414.7759920939567
431,4.315394242803505,50523299.49167998,413931.6872735223,414.6762063841281
432,4.32540675844806,50554081.19414248,413834.4862875885,414.57728880409337
433,4.335419274092616,50584676.46348076,413738.12978005887,414.4792313516052
434,4.345431789737171,50615086.28765334,413642.61002869694,414.3820261549536
435,4.355444305381727,50645311.6508972,413547.91942020296,414.28566545355943
436,4.365456821026283,50675353.533463724,413454.050414607,414.1901415616391
437,4.375469336670839,50705212.91162108,413360.99554418784,414.09544686710166
438,4.385481852315395,50734890.75765663,413268.74741239165,414.0015738304453
439,4.39549436795995,50764388.03987931,413177.2986927506,413.9085149836541
440,4.405506883604506,50793705.72262203,413086.64212780196,413.8162629290946
441,4.415519399249061,50822844.767574675,412996.77066828636,413.7248104815395
442,4.425531914893617,50851806.1315795,412907.67723939096,413.63415042966676
443,4.435544430538173,50880590.76653217,412819.35472898465,413.5442755240557
444,4.4455569461827285,50909199.62114608,412731.79617229087,413.4551786656079
445,4.4555694618272845,50937633.64019946,412644.9946711717,413.36685282319286
446,4.46558197747184,50965893.76453906,412558.9433931909,413.27929103269196
447,4.475594493116396,50993980.93108395,412473.63557067676,413.1924863960424
448,4.485607008760951,51021896.072829254,412389.0644997851,413.1064320802809
449,4.495619524405507,51049640.11884998,412305.2235395619,413.02112131658754
450,4.505632040050063,51077213.994910225,412222.106170831,412.9365474603814
451,4.515644555694618,51104618.62342134,412139.70599074493,412.8527039857599
452,4.525657071339174,51131854.920954645,412058.0164657453,412.769584233391
453,4.53566958698373,51158923.80115447,411977.0312180514,412.68718170287974
454,4.545682102628286,51185826.17378769,411896.7439304447,412.6054899555991
