,time,virussmall,bacteriasmall,grazersmall,virusmed,bacteriamed,grazermed,viruslarge,bacterialarge,grazerlarge
617,6.177722152690864,208390.43608652704,400083.1543693336,400.0868037422601,413045.47950896766,794694.2044175582,0.0,812928.2062651921,783934.7539671938,0.0
618,6.18773466833542,206520.6603653403,400082.55909454107,400.0861788291751,409361.79697975743,794736.5815385839,0.0,805764.6923736447,784061.0019596538,0.0
619,6.197747183979975,204667.6636696358,400081.9679457973,400.08555828156216,405710.79538853664,794778.6221158786,0.0,798663.2975824092,784186.2772481639,0.0
620,6.207759699624531,202831.29544581816,400081.38089586137,400.08494206957425,402092.1877074728,794820.3287894046,0.0,791623.4999092293,784310.5870188795,0.0
621,6.217772215269086,201011.40633992307,400080.7979176895,400.08433016691544,398505.68935368536,794861.704178997,0.0,784644.7814834986,784433.9384097098,0.0
622,6.227784730913642,199207.84841991373,400080.21898438665,400.08372254576324,394951.0181229941,794902.7508845782,0.0,777726.6285189112,784556.3385105587,0.0
623,6.237797246558198,197420.47507507252,400079.6440692236,400.08311917866206,391427.8943141245,794943.4714860832,0.0,770868.5312862697,784677.7943635643,0.0
624,6.2478097622027535,195649.14100263678,400079.07314563583,400.08252003853335,387936.04064328293,794983.8685437022,0.0,764069.9840864396,784798.3129633396,0.0
625,6.25782227784731,193893.7022758873,400078.50618719327,400.08192509560877,384475.1822189678,795023.9445980302,0.0,757330.4852234583,784917.9012572106,0.0
626,6.267834793491865,192154.0163693513,400077.9431675853,400.08133431598327,381045.0465222218,795063.7021702088,0.0,750649.5369778083,785036.5661454552,0.0
627,6.277847309136421,190429.94176404492,400077.3840607595,400.0807476760312,377645.36338703876,795103.1437620661,0.0,744026.6455798437,785154.3144815408,0.0
628,6.287859824780976,188721.3383230565,400076.8288407785,400.08016514772504,374275.864980932,795142.2718562568,0.0,737461.3211833899,785271.1530723614,0.0
629,6.297872340425532,187028.06716140916,400076.2774818622,400.0795867030558,370936.2857856543,795181.0889163997,0.0,730953.0777747406,785387.0886793102,0.0
630,6.307884856070088,185349.9906334274,400075.72995838657,400.07901231401564,367626.36257807654,795219.5973872164,0.0,724501.4331427732,785502.1280185642,0.0
631,6.317897371714643,183686.9723391717,400075.18624488567,400.0784419528508,364345.8344112157,795257.7996946669,0.0,718105.9089977365,785616.2777594499,0.0
632,6.3279098873591995,182038.87733872133,400074.6463160888,400.0778755952646,361094.44259541517,795295.698246086,0.0,711766.0308621865,785729.5445257536,0.0
633,6.337922403003755,180405.57154198003,400074.1101468195,400.0773132119189,357871.9306796774,795333.2954303178,0.0,705481.3280434338,785841.9348959789,0.0
634,6.347934918648311,178786.92219598286,400073.57771207805,400.07675477551214,354678.0444331409,795370.5936178493,0.0,699251.3336073691,785953.45540359,0.0
635,6.357947434292866,177182.7977339756,400073.04898701736,400.0762002587988,351512.53182670905,795407.5951609439,0.0,693075.584352441,786064.1125372519,0.0
636,6.367959949937422,175593.06776347072,400072.52394694206,400.0756496345818,348375.14301481977,795444.3023937729,0.0,686953.6207837729,786173.9127410717,0.0
637,6.377972465581978,174017.6030543057,400072.0025673075,400.0751028757046,345265.630314291,795480.7176325596,0.0,680884.9870874374,786282.862414838,0.0
638,6.387984981226533,172456.2757481058,400071.4848237819,400.0745599606838,342183.74813988066,795516.8431759102,0.0,674869.2311048773,786390.967914261,0.0
639,6.397997496871089,170908.958886332,400070.9706921145,400.0740208619828,339129.25305381545,795552.6813046524,0.0,668905.90430748,786498.2355512104,0.0
640,6.4080100125156445,169375.52668152712,400070.46014821535,400.0734855532178,336101.9037419698,795588.2342819908,0.0,662994.5617713139,786604.6715939527,0.0
641,6.418022528160201,167855.8544994121,400069.9531681526,400.0729540089987,333101.4609814362,795623.5043536986,0.0,657134.7621520149,786710.2822673889,0.0
642,6.428035043804756,166349.81881840367,400069.44972814346,400.0724262041939,330127.6876228553,795658.4937482447,0.0,651326.067659842,786815.0737532898,0.0
643,6.438047559449312,164857.29721832852,400068.9498045535,400.0719021139395,327180.348572863,795693.2046769205,0.0,645568.0440348878,786919.052190531,0.0
644,6.448060075093868,163378.1685073372,400068.4533738865,400.07138171238165,324259.2107766601,795727.6393339667,0.0,639860.2605204496,787022.2236753547,0.0
645,6.458072590738423,161912.31251445686,400067.96041279734,400.0708649744834,321364.04320069787,795761.7998966968,0.0,634202.2897524977,787124.5942627809,0.0
646,6.468085106382979,160459.61004217537,400067.4708980931,400.0703518763643,318494.616815478,795795.6885256232,0.0,628593.7078351728,787226.1699654724,0.0
647,6.478097622027534,159019.94302312023,400066.9848067213,400.0698423937708,315650.7045784704,795829.307364579,0.0,623034.0943371063,787326.9567536874,0.0
648,6.48811013767209,157593.19444425832,400066.5021157738,400.0693365026757,312832.08141713816,795862.6585408414,0.0,617523.0322284523,787426.9605560419,0.0
649,6.498122653316646,156179.24833623224,400066.0228024855,400.06883417928213,310038.5242120782,795895.7441652532,0.0,612060.1078565018,787526.1872597474,0.0
650,6.508135168961202,154777.98983486698,400065.54684422334,400.06833539877306,307269.8117802651,795928.5663323435,0.0,606644.9109214358,787624.642710847,0.0
651,6.518147684605758,153389.30517844408,400065.07421848417,400.06784013517654,304525.72485840676,795961.1271204477,0.0,601277.034452232,787722.33271445,0.0
652,6.528160200250313,152013.08142032987,400064.60490293475,400.0673483661753,301806.04608640174,795993.4285918266,0.0,595956.0747827158,787819.2630349672,0.0
653,6.538172715894869,150649.20671365838,400064.1388753677,400.06686006797986,299110.5599909005,796025.472792785,0.0,590681.6315277608,787915.4393963441,0.0
654,6.548185231539424,149297.57021057818,400063.67611371365,400.0663752168971,296439.05301083904,796057.2617538574,0.0,585453.3075596461,788010.8674822932,0.0
655,6.55819774718398,147958.0620521702,400063.2165960405,400.0658937893229,293791.3134748778,796088.7974899142,0.0,580270.7089845588,788105.5529365259,0.0
656,6.5682102628285355,146630.57337925953,400062.76030055486,400.06541576186186,291167.13150483574,796120.0820001464,0.0,575133.4451192587,788199.501362983,0.0
657,6.578222778473092,145314.9964851733,400062.3072056158,400.06494111230484,288566.2990487718,796151.1172682601,0.0,570041.1284678918,788292.7183260645,0.0
658,6.588235294117648,144011.22435102382,400061.857289692,400.06446981687367,285988.6098658665,796181.9052625928,0.0,564993.3746989674,788385.2093508578,0.0
659,6.598247809762203,142719.15102244698,400061.41053139674,400.0640018525528,283433.85951099667,796212.4479362272,0.0,559989.8026224894,788476.9799233649,0.0
660,6.608260325406759,141438.6714916727,400060.9669094773,400.06353719643056,280901.84531942284,796242.747227104,0.0,555030.0341554527,788568.035490901,0.0
661,6.618272841051314,140169.6816879967,400060.5264028138,400.06307582569536,278392.3663915896,796272.805058135,0.0,550113.6942365657,788658.3814632318,0.0
662,6.62828535669587,138912.0784682508,400060.0889904185,400.0626177176325,275905.2235780323,796302.623337314,0.0,545240.4109201832,788748.0232111049,0.0
663,6.638297872340425,137665.7597916329,400059.6546514637,400.06216285179994,273440.2194643953,796332.2039578285,0.0,540409.8153193669,788836.9660669784,0.0
664,6.648310387984981,136430.62431621124,400059.2233652197,400.06171120536743,270997.1583565545,796361.548798169,0.0,535621.5415712685,788925.2153254247,0.0
665,6.6583229036295375,135206.57165081435,400058.79511109483,400.06126275620363,268575.84626584774,796390.659722239,0.0,530875.2268147542,789012.7762433576,0.0
666,6.668335419274093,133993.5023198597,400058.36986863014,400.06081748256923,266176.0908944082,796419.538579463,0.0,526170.511168169,789099.6540402586,0.0
667,6.678347934918649,132791.31773569054,400057.94761749625,400.06037536289926,263797.7016206009,796448.1872048948,0.0,521507.03770724434,789185.8538984031,0.0
668,6.688360450563204,131599.92018957078,400057.5283374925,400.0599363758056,261440.48948456268,796476.6074193238,0.0,516884.4524431549,789271.3809630836,0.0
669,6.69837296620776,130419.21295974184,400057.1120085458,400.05950049963127,259104.26717383997,796504.8010293818,0.0,512302.4043007154,789356.2403428338,0.0
670,6.708385481852315,129249.10012292558,400056.6986107104,400.0590677131409,256788.84901715838,796532.7698276658,0.0,507760.54509673093,789440.4371096503,0.0
671,6.718397997496871,128089.48654588085,400056.2881241673,400.0586379955209,254494.05100795443,796560.5155929241,0.0,503258.5295184875,789523.9762992146,0.0
672,6.728410513141427,126940.27799355479,400055.8805292233,400.0582113259336,252219.69071709068,796588.0400900021,0.0,498796.0151023979,789606.8629111124,0.0
673,6.7384230287859825,125801.38107225734,400055.4758063099,400.0577876837031,249965.58730228562,796615.3450699956,0.0,494372.6622127923,789689.1019090526,0.0
674,6.748435544430539,124672.70322114923,400055.07393598324,400.05736704831594,247731.56150144554,796642.4322703696,0.0,489988.1340208596,789770.6982210857,0.0
675,6.758448060075094,123554.15276710058,400054.6748989202,400.0569493989176,245517.43561914985,796669.3034150602,0.0,485642.09648374305,789851.6567398199,0.0
676,6.76846057571965,122445.638903798,400054.2786759184,400.0565347144119,243323.03351323865,796695.960214576,0.0,481334.21829927556,789931.9823230169,0.0
677,6.778473091364205,121347.07148545438,400053.8852479039,400.05612297503586,241148.18058150684,796722.4043660993,0.0,477064.1708697165,790011.6797940481,0.0
678,6.788485607008761,120258.36124125466,400053.4945959207,400.05571416058575,238992.7037484984,796748.6375535863,0.0,472831.628358845,790090.7539409066,0.0
679,6.798498122653317,119179.41969761813,400053.10670113366,400.0553082509692,236856.4314524052,796774.6614478662,0.0,468636.26763193205,790169.2095170339,0.0
680,6.808510638297872,118110.15917015287,400052.72154482687,400.05490522620204,234739.19363206468,796800.4777067406,0.0,464477.76823367743,790247.0512415603,0.0
681,6.8185231539424285,117050.49277689288,400052.33910840494,400.05450506646,232640.82171405773,796826.0879750806,0.0,460355.81236784556,790324.2837995201,0.0
